source,destination,source_lat,source_lon,source_code,dest_lat,dest_lon,dest_code,distance
LYS,LEH,45.725556,5.081111,EU,49.53390121459961,0.0880559980869293,EU,565.53
PMI,GRQ,39.551700592,2.73881006241,EU,53.1197013855,6.57944011688,EU,1536.32
AYT,GRQ,36.898701,30.800501,AS,53.1197013855,6.57944011688,EU,2601.99
FAO,GRQ,37.0144004822,-7.96590995789,EU,53.1197013855,6.57944011688,EU,2115.96
HER,GRQ,35.3396987915,25.1802997589,EU,53.1197013855,6.57944011688,EU,2456.37
EIN,GRQ,51.4500999451,5.37452983856,EU,53.1197013855,6.57944011688,EU,203.16
GRO,GRQ,41.901000977,2.7605500221,EU,53.1197013855,6.57944011688,EU,1279.56
PMI,LGG,39.551700592,2.73881006241,EU,50.63740158081055,5.443220138549805,EU,1250.02
BIA,LGG,42.55270004272461,9.48373031616211,EU,50.63740158081055,5.443220138549805,EU,950.18
RHO,LGG,36.405399322509766,28.086200714111328,EU,50.63740158081055,5.443220138549805,EU,2401.37
AJA,LGG,41.92359924316406,8.8029203414917,EU,50.63740158081055,5.443220138549805,EU,1002.33
LIL,LGG,50.563332,3.086886,EU,50.63740158081055,5.443220138549805,EU,167.02
OST,LGG,51.1988983154,2.8622200489,EU,50.63740158081055,5.443220138549805,EU,191.93
PMI,OST,39.551700592,2.73881006241,EU,51.1988983154,2.8622200489,EU,1294.49
PMI,ILD,39.551700592,2.73881006241,EU,41.728185,0.535023,EU,305.21
PMI,KSF,39.551700592,2.73881006241,EU,51.417273,9.384967,EU,1415.97
AYT,KSF,36.898701,30.800501,AS,51.417273,9.384967,EU,2336.7
PMI,DSA,39.551700592,2.73881006241,EU,53.4805378105,-1.01065635681,EU,1574.28
KTW,DSA,50.4743,19.08,EU,53.4805378105,-1.01065635681,EU,1415.24
POZ,DSA,52.4210014343,16.8262996674,EU,53.4805378105,-1.01065635681,EU,1201.49
WAW,DSA,52.1656990051,20.9671001434,EU,53.4805378105,-1.01065635681,EU,1482.79
WRO,DSA,51.1026992798,16.885799408,EU,53.4805378105,-1.01065635681,EU,1245.87
GDN,DSA,54.37760162353516,18.46619987487793,EU,53.4805378105,-1.01065635681,EU,1279.16
JER,DSA,49.20790100097656,-2.195509910583496,EU,53.4805378105,-1.01065635681,EU,482.45
VNO,DSA,54.634102,25.285801,EU,53.4805378105,-1.01065635681,EU,1716.69
SAW,ADA,40.898601532,29.3092002869,AS,36.9822006226,35.2803993225,AS,675.75
JED,ADA,21.6796,39.156502,AS,36.9822006226,35.2803993225,AS,1737.01
AYT,ADA,36.898701,30.800501,AS,36.9822006226,35.2803993225,AS,399.14
IST,ADA,41.275278,28.751944,AS,36.9822006226,35.2803993225,AS,738.41
ADB,ADA,38.2924003601,27.156999588,AS,36.9822006226,35.2803993225,AS,731.33
ECN,ADA,35.15470123291016,33.49610137939453,AS,36.9822006226,35.2803993225,AS,258.75
TZX,ADA,40.99509811401367,39.78969955444336,AS,36.9822006226,35.2803993225,AS,592.35
EBL,ADA,36.23759841918945,43.96319961547852,AS,36.9822006226,35.2803993225,AS,780.91
ESB,ADA,40.1281013489,32.995098114,AS,36.9822006226,35.2803993225,AS,402.0
VAN,ADA,38.46820068359375,43.332298278808594,AS,36.9822006226,35.2803993225,AS,728.49
SAW,BAL,40.898601532,29.3092002869,AS,37.9290008545,41.1166000366,AS,1067.94
IST,BAL,41.275278,28.751944,AS,37.9290008545,41.1166000366,AS,1123.85
ESB,BAL,40.1281013489,32.995098114,AS,37.9290008545,41.1166000366,AS,744.08
SAW,DIY,40.898601532,29.3092002869,AS,37.893901825,40.2010002136,AS,994.93
IST,DIY,41.275278,28.751944,AS,37.893901825,40.2010002136,AS,1051.76
ADB,DIY,38.2924003601,27.156999588,AS,37.893901825,40.2010002136,AS,1144.14
ESB,DIY,40.1281013489,32.995098114,AS,37.893901825,40.2010002136,AS,671.34
SAW,DNZ,40.898601532,29.3092002869,AS,37.7855987549,29.7012996674,AS,347.26
IST,DNZ,41.275278,28.751944,AS,37.7855987549,29.7012996674,AS,395.94
SAW,ECN,40.898601532,29.3092002869,AS,35.15470123291016,33.49610137939453,AS,735.71
AYT,ECN,36.898701,30.800501,AS,35.15470123291016,33.49610137939453,AS,310.58
IST,ECN,41.275278,28.751944,AS,35.15470123291016,33.49610137939453,AS,796.04
ADA,ECN,36.9822006226,35.2803993225,AS,35.15470123291016,33.49610137939453,AS,258.75
ADB,ECN,38.2924003601,27.156999588,AS,35.15470123291016,33.49610137939453,AS,664.53
GZT,ECN,36.9472007751,37.4786987305,AS,35.15470123291016,33.49610137939453,AS,410.23
ESB,ECN,40.1281013489,32.995098114,AS,35.15470123291016,33.49610137939453,AS,553.76
HTY,ECN,36.36277771,36.282222747800006,AS,35.15470123291016,33.49610137939453,AS,285.39
SAW,EDO,40.898601532,29.3092002869,AS,39.554599762,27.0137996674,AS,245.83
SAW,ERC,40.898601532,29.3092002869,AS,39.7102012634,39.5270004272,AS,878.09
IST,ERC,41.275278,28.751944,AS,39.7102012634,39.5270004272,AS,929.21
ESB,ERC,40.1281013489,32.995098114,AS,39.7102012634,39.5270004272,AS,560.24
SAW,ERZ,40.898601532,29.3092002869,AS,39.9565010071,41.17020034789999,AS,1011.14
IST,ERZ,41.275278,28.751944,AS,39.9565010071,41.17020034789999,AS,1060.07
ESB,ERZ,40.1281013489,32.995098114,AS,39.9565010071,41.17020034789999,AS,697.69
SAW,EZS,40.898601532,29.3092002869,AS,38.6068992615,39.2914009094,AS,891.93
IST,EZS,41.275278,28.751944,AS,38.6068992615,39.2914009094,AS,947.51
ADB,EZS,38.2924003601,27.156999588,AS,38.6068992615,39.2914009094,AS,1059.06
ESB,EZS,40.1281013489,32.995098114,AS,38.6068992615,39.2914009094,AS,568.12
SAW,GNY,40.898601532,29.3092002869,AS,37.445663,38.895592,AS,912.12
IST,GNY,41.275278,28.751944,AS,37.445663,38.895592,AS,971.28
ADB,GNY,38.2924003601,27.156999588,AS,37.445663,38.895592,AS,1036.42
ESB,GNY,40.1281013489,32.995098114,AS,37.445663,38.895592,AS,592.68
SAW,GZT,40.898601532,29.3092002869,AS,36.9472007751,37.4786987305,AS,832.72
IST,GZT,41.275278,28.751944,AS,36.9472007751,37.4786987305,AS,894.05
ADB,GZT,38.2924003601,27.156999588,AS,36.9472007751,37.4786987305,AS,922.88
ECN,GZT,35.15470123291016,33.49610137939453,AS,36.9472007751,37.4786987305,AS,410.23
ESB,GZT,40.1281013489,32.995098114,AS,36.9472007751,37.4786987305,AS,526.64
SAW,HRK,40.898601532,29.3092002869,AS,49.924800872802734,36.290000915527344,EU,1141.16
DXB,HRK,25.2527999878,55.3643989563,AS,49.924800872802734,36.290000915527344,EU,3194.35
VIE,HRK,48.110298156738,16.569700241089,EU,49.924800872802734,36.290000915527344,EU,1452.18
WAW,HRK,52.1656990051,20.9671001434,EU,49.924800872802734,36.290000915527344,EU,1100.86
SVO,HRK,55.972599,37.4146,EU,49.924800872802734,36.290000915527344,EU,677.24
SHJ,HRK,25.32859992980957,55.5172004699707,AS,49.924800872802734,36.290000915527344,EU,3193.59
KBP,HRK,50.345001220703125,30.894699096679688,EU,49.924800872802734,36.290000915527344,EU,388.47
KUT,HRK,42.176700592,42.4826011658,AS,49.924800872802734,36.290000915527344,EU,984.78
SAW,HTY,40.898601532,29.3092002869,AS,36.36277771,36.282222747800006,AS,788.32
JED,HTY,21.6796,39.156502,AS,36.36277771,36.282222747800006,AS,1651.13
IST,HTY,41.275278,28.751944,AS,36.36277771,36.282222747800006,AS,850.93
ADB,HTY,38.2924003601,27.156999588,AS,36.36277771,36.282222747800006,AS,836.22
ECN,HTY,35.15470123291016,33.49610137939453,AS,36.36277771,36.282222747800006,AS,285.39
RUH,HTY,24.957599639892575,46.69879913330078,AS,36.36277771,36.282222747800006,AS,1608.72
MED,HTY,24.5534,39.705101,AS,36.36277771,36.282222747800006,AS,1349.56
ESB,HTY,40.1281013489,32.995098114,AS,36.36277771,36.282222747800006,AS,507.34
SAW,KCM,40.898601532,29.3092002869,AS,37.5388259888,36.9535217285,AS,757.83
IST,KCM,41.275278,28.751944,AS,37.5388259888,36.9535217285,AS,818.65
ESB,KCM,40.1281013489,32.995098114,AS,37.5388259888,36.9535217285,AS,447.97
SAW,MLX,40.898601532,29.3092002869,AS,38.4352989197,38.0909996033,AS,801.19
IST,MLX,41.275278,28.751944,AS,38.4352989197,38.0909996033,AS,858.56
ESB,MLX,40.1281013489,32.995098114,AS,38.4352989197,38.0909996033,AS,478.07
SAW,MQM,40.898601532,29.3092002869,AS,37.2233009338,40.6316986084,AS,1060.48
IST,MQM,41.275278,28.751944,AS,37.2233009338,40.6316986084,AS,1118.55
ADB,MQM,38.2924003601,27.156999588,AS,37.2233009338,40.6316986084,AS,1192.24
ESB,MQM,40.1281013489,32.995098114,AS,37.2233009338,40.6316986084,AS,738.28
SAW,MSR,40.898601532,29.3092002869,AS,38.74779891967773,41.66120147705078,AS,1083.12
IST,MSR,41.275278,28.751944,AS,38.74779891967773,41.66120147705078,AS,1136.15
ESB,MSR,40.1281013489,32.995098114,AS,38.74779891967773,41.66120147705078,AS,761.3
SAW,MZH,40.898601532,29.3092002869,AS,40.829399,35.521999,AS,523.73
IST,MZH,41.275278,28.751944,AS,40.829399,35.521999,AS,571.15
SAW,NAV,40.898601532,29.3092002869,AS,38.7719,34.5345,AS,505.66
IST,NAV,41.275278,28.751944,AS,38.7719,34.5345,AS,566.32
SAW,VAN,40.898601532,29.3092002869,AS,38.46820068359375,43.332298278808594,AS,1231.42
IST,VAN,41.275278,28.751944,AS,38.46820068359375,43.332298278808594,AS,1284.03
ADA,VAN,36.9822006226,35.2803993225,AS,38.46820068359375,43.332298278808594,AS,728.49
ESB,VAN,40.1281013489,32.995098114,AS,38.46820068359375,43.332298278808594,AS,909.98
SAW,VAS,40.898601532,29.3092002869,AS,39.813801,36.9035,AS,656.05
IST,VAS,41.275278,28.751944,AS,39.813801,36.9035,AS,709.05
ADB,VAS,38.2924003601,27.156999588,AS,39.813801,36.9035,AS,859.94
SAW,KSY,40.898601532,29.3092002869,AS,40.562198638916016,43.1150016784668,AS,1165.66
IST,KSY,41.275278,28.751944,AS,40.562198638916016,43.1150016784668,AS,1211.12
ESB,KSY,40.1281013489,32.995098114,AS,40.562198638916016,43.1150016784668,AS,860.69
TLS,XFW,43.629101,1.36382,EU,53.5352783203125,9.835556030273438,EU,1264.53
TLS,DIJ,43.629101,1.36382,EU,47.268902,5.09,EU,498.48
AUA,LSP,12.5014,-70.015198,NA,11.78077507019043,-70.15149688720703,SA,81.09
CCS,LSP,10.601194,-66.991222,SA,11.78077507019043,-70.15149688720703,SA,368.99
AUA,MAR,12.5014,-70.015198,NA,10.5582084656,-71.7278594971,SA,284.79
MIA,MAR,25.79319953918457,-80.29060363769531,NA,10.5582084656,-71.7278594971,SA,1912.55
CCS,MAR,10.601194,-66.991222,SA,10.5582084656,-71.7278594971,SA,518.39
VLN,MAR,10.14973258972168,-67.92839813232422,SA,10.5582084656,-71.7278594971,SA,418.55
PMV,MAR,10.912603378295898,-63.96659851074219,SA,10.5582084656,-71.7278594971,SA,849.84
PTY,MAR,9.0713596344,-79.3834991455,NA,10.5582084656,-71.7278594971,SA,855.74
PBL,MAR,10.48050022125244,-68.072998046875,SA,10.5582084656,-71.7278594971,SA,400.15
AUA,LRM,12.5014,-70.015198,NA,18.45070075988769,-68.91179656982422,NA,668.87
JFK,LRM,40.63980103,-73.77890015,NA,18.45070075988769,-68.91179656982422,NA,2503.43
MIA,LRM,25.79319953918457,-80.29060363769531,NA,18.45070075988769,-68.91179656982422,NA,1426.83
FCO,LRM,41.8002778,12.2388889,EU,18.45070075988769,-68.91179656982422,NA,7945.3
MAD,LRM,40.471926,-3.56264,EU,18.45070075988769,-68.91179656982422,NA,6632.69
MXP,LRM,45.6306,8.72811,EU,18.45070075988769,-68.91179656982422,NA,7614.81
SJU,LRM,18.4393997192,-66.0018005371,NA,18.45070075988769,-68.91179656982422,NA,307.4
POP,LRM,19.75790023803711,-70.56999969482422,NA,18.45070075988769,-68.91179656982422,NA,226.67
AUA,VLN,12.5014,-70.015198,NA,10.14973258972168,-67.92839813232422,SA,345.77
MAR,VLN,10.5582084656,-71.7278594971,SA,10.14973258972168,-67.92839813232422,SA,418.55
BLA,VLN,10.111111,-64.692222,SA,10.14973258972168,-67.92839813232422,SA,354.69
PMV,VLN,10.912603378295898,-63.96659851074219,SA,10.14973258972168,-67.92839813232422,SA,441.77
PTY,VLN,9.0713596344,-79.3834991455,NA,10.14973258972168,-67.92839813232422,SA,1262.96
AUA,JBQ,12.5014,-70.015198,NA,18.57250022888184,-69.98560333251953,NA,671.8
PAP,JBQ,18.57999992370605,-72.2925033569336,NA,18.57250022888184,-69.98560333251953,NA,243.51
MAR,PBL,10.5582084656,-71.7278594971,SA,10.48050022125244,-68.072998046875,SA,400.15
PMV,PBL,10.912603378295898,-63.96659851074219,SA,10.48050022125244,-68.072998046875,SA,451.76
MAR,PMV,10.5582084656,-71.7278594971,SA,10.912603378295898,-63.96659851074219,SA,849.84
HAV,PMV,22.989200592041016,-82.40910339355469,NA,10.912603378295898,-63.96659851074219,SA,2371.5
BRM,PMV,10.042746543884276,-69.3586196899414,SA,10.912603378295898,-63.96659851074219,SA,598.07
CCS,PMV,10.601194,-66.991222,SA,10.912603378295898,-63.96659851074219,SA,332.61
POS,PMV,10.595399856567385,-61.33720016479492,NA,10.912603378295898,-63.96659851074219,SA,289.73
VLN,PMV,10.14973258972168,-67.92839813232422,SA,10.912603378295898,-63.96659851074219,SA,441.77
BLA,PMV,10.111111,-64.692222,SA,10.912603378295898,-63.96659851074219,SA,119.03
PZO,PMV,8.288530349731445,-62.760398864746094,SA,10.912603378295898,-63.96659851074219,SA,319.01
GND,PMV,12.004199981689451,-61.78620147705078,NA,10.912603378295898,-63.96659851074219,SA,266.8
MAO,PMV,-3.038609981536865,-60.04970169067383,SA,10.912603378295898,-63.96659851074219,SA,1602.65
STD,PMV,7.56538,-72.035103,SA,10.912603378295898,-63.96659851074219,SA,960.65
VIG,PMV,8.624139,-71.672668,SA,10.912603378295898,-63.96659851074219,SA,882.48
MUN,PMV,9.75452995300293,-63.14739990234375,SA,10.912603378295898,-63.96659851074219,SA,156.39
PBL,PMV,10.48050022125244,-68.072998046875,SA,10.912603378295898,-63.96659851074219,SA,451.76
ANU,NEV,17.1367,-61.792702,NA,17.205699920654297,-62.58990097045898,NA,85.16
EIS,NEV,18.444799423217773,-64.54299926757812,NA,17.205699920654297,-62.58990097045898,NA,248.34
SJU,NEV,18.4393997192,-66.0018005371,NA,17.205699920654297,-62.58990097045898,NA,386.6
SKB,NEV,17.311199188232422,-62.71870040893555,NA,17.205699920654297,-62.58990097045898,NA,18.0
ANU,SKB,17.1367,-61.792702,NA,17.311199188232422,-62.71870040893555,NA,100.36
MIA,SKB,25.79319953918457,-80.29060363769531,NA,17.311199188232422,-62.71870040893555,NA,2045.14
NEV,SKB,17.205699920654297,-62.58990097045898,NA,17.311199188232422,-62.71870040893555,NA,18.0
SJU,SKB,18.4393997192,-66.0018005371,NA,17.311199188232422,-62.71870040893555,NA,369.66
ANU,TAB,17.1367,-61.792702,NA,11.149700164794922,-60.83219909667969,NA,670.47
JFK,TAB,40.63980103,-73.77890015,NA,11.149700164794922,-60.83219909667969,NA,3506.34
FRA,TAB,50.033333,8.570556,EU,11.149700164794922,-60.83219909667969,NA,7596.64
POS,TAB,10.595399856567385,-61.33720016479492,NA,11.149700164794922,-60.83219909667969,NA,82.51
ANU,AXA,17.1367,-61.792702,NA,18.2048,-63.055099,NA,178.64
SJU,AXA,18.4393997192,-66.0018005371,NA,18.2048,-63.055099,NA,312.58
ANU,DOM,17.1367,-61.792702,NA,15.547,-61.299999,NA,183.63
PTP,DOM,16.265301,-61.531799,NA,15.547,-61.299999,NA,83.27
SLU,DOM,14.0202,-60.992901,NA,15.547,-61.299999,NA,172.14
EIS,DOM,18.444799423217773,-64.54299926757812,NA,15.547,-61.299999,NA,471.25
SJU,DOM,18.4393997192,-66.0018005371,NA,15.547,-61.299999,NA,594.2
BGI,DOM,13.0746002197,-59.4925003052,NA,15.547,-61.299999,NA,335.93
ANU,SLU,17.1367,-61.792702,NA,14.0202,-60.992901,NA,355.36
FDF,SLU,14.590999603271484,-61.00320053100586,NA,14.0202,-60.992901,NA,63.16
POS,SLU,10.595399856567385,-61.33720016479492,NA,14.0202,-60.992901,NA,380.71
BGI,SLU,13.0746002197,-59.4925003052,NA,14.0202,-60.992901,NA,193.18
SVD,SLU,13.156695,-61.149945,NA,14.0202,-60.992901,NA,97.03
ANU,SBH,17.1367,-61.792702,NA,17.904399871826172,-62.84360122680664,EU,140.26
PTP,SBH,16.265301,-61.531799,NA,17.904399871826172,-62.84360122680664,EU,228.91
SFG,SBH,18.099899291992,-63.047199249268,NA,17.904399871826172,-62.84360122680664,EU,30.55
SJU,SBH,18.4393997192,-66.0018005371,NA,17.904399871826172,-62.84360122680664,EU,339.34
DOM,SVD,15.547,-61.299999,NA,13.156695,-61.149945,NA,264.96
SLU,SVD,14.0202,-60.992901,NA,13.156695,-61.149945,NA,97.03
POS,SVD,10.595399856567385,-61.33720016479492,NA,13.156695,-61.149945,NA,284.07
BGI,SVD,13.0746002197,-59.4925003052,NA,13.156695,-61.149945,NA,179.95
GND,SVD,12.004199981689451,-61.78620147705078,NA,13.156695,-61.149945,NA,145.04
DOM,EIS,15.547,-61.299999,NA,18.444799423217773,-64.54299926757812,NA,471.25
SJU,EIS,18.4393997192,-66.0018005371,NA,18.444799423217773,-64.54299926757812,NA,154.11
FDF,CAY,14.590999603271484,-61.00320053100586,NA,4.819809913639999,-52.3604011536,SA,1437.08
PBM,CAY,5.4528298378,-55.1878013611,SA,4.819809913639999,-52.3604011536,SA,321.21
ORY,CAY,48.7233333,2.3794444,EU,4.819809913639999,-52.3604011536,SA,7082.01
BEL,CAY,-1.3792500495900002,-48.4762992859,SA,4.819809913639999,-52.3604011536,SA,810.23
PTP,SFG,16.265301,-61.531799,NA,18.099899291992,-63.047199249268,NA,259.25
SBH,SFG,17.904399871826172,-62.84360122680664,EU,18.099899291992,-63.047199249268,NA,30.55
SDQ,SCU,18.42970085144,-69.668899536133,NA,19.96980094909668,-75.83540344238281,NA,670.48
HAV,SCU,22.989200592041016,-82.40910339355469,NA,19.96980094909668,-75.83540344238281,NA,758.72
MAD,SCU,40.471926,-3.56264,EU,19.96980094909668,-75.83540344238281,NA,7119.62
ORY,SCU,48.7233333,2.3794444,EU,19.96980094909668,-75.83540344238281,NA,7511.39
CYO,SCU,21.6165008545,-81.5459976196,NA,19.96980094909668,-75.83540344238281,NA,621.81
BHY,LYA,21.5394,109.293999,AS,34.741100311299995,112.388000488,AS,1494.05
CAN,LYA,23.39240074157715,113.29900360107422,AS,34.741100311299995,112.388000488,AS,1260.98
CKG,LYA,29.719200134277344,106.64199829101562,AS,34.741100311299995,112.388000488,AS,776.51
DLC,LYA,38.9656982421875,121.53900146484376,AS,34.741100311299995,112.388000488,AS,940.48
KHN,LYA,28.864999771118164,115.9000015258789,AS,34.741100311299995,112.388000488,AS,731.38
KMG,LYA,25.1019444,102.9291667,AS,34.741100311299995,112.388000488,AS,1404.13
PEK,LYA,40.0801010131836,116.58499908447266,AS,34.741100311299995,112.388000488,AS,699.2
SHE,LYA,41.63980102539063,123.48300170898438,AS,34.741100311299995,112.388000488,AS,1235.61
SHA,LYA,31.197900772094727,121.33599853515624,AS,34.741100311299995,112.388000488,AS,923.7
CAN,BAV,23.39240074157715,113.29900360107422,AS,40.560001373291016,109.99700164794922,AS,1928.72
CGO,BAV,34.519699096699995,113.841003418,AS,40.560001373291016,109.99700164794922,AS,751.36
CSX,BAV,28.1891994476,113.220001221,AS,40.560001373291016,109.99700164794922,AS,1403.66
CTU,BAV,30.578500747680664,103.9469985961914,AS,40.560001373291016,109.99700164794922,AS,1235.01
NKG,BAV,31.742000579833984,118.86199951171876,AS,40.560001373291016,109.99700164794922,AS,1261.0
PEK,BAV,40.0801010131836,116.58499908447266,AS,40.560001373291016,109.99700164794922,AS,562.34
PVG,BAV,31.143400192260746,121.80500030517578,AS,40.560001373291016,109.99700164794922,AS,1490.45
SHE,BAV,41.63980102539063,123.48300170898438,AS,40.560001373291016,109.99700164794922,AS,1138.08
SJW,BAV,38.28070068359375,114.6969985961914,AS,40.560001373291016,109.99700164794922,AS,477.22
TSN,BAV,39.1244010925,117.346000671,AS,40.560001373291016,109.99700164794922,AS,648.66
TYN,BAV,37.74689865112305,112.62799835205078,AS,40.560001373291016,109.99700164794922,AS,386.29
URC,BAV,43.90710067749024,87.47419738769531,AS,40.560001373291016,109.99700164794922,AS,1889.75
WUH,BAV,30.7838,114.208,AS,40.560001373291016,109.99700164794922,AS,1149.35
XIY,BAV,34.447102,108.751999,AS,40.560001373291016,109.99700164794922,AS,687.3
SHA,BAV,31.197900772094727,121.33599853515624,AS,40.560001373291016,109.99700164794922,AS,1456.14
CIF,BAV,42.23500061035156,118.90799713134766,AS,40.560001373291016,109.99700164794922,AS,767.67
NAY,BAV,39.78279876708984,116.38800048828124,AS,40.560001373291016,109.99700164794922,AS,551.05
CAN,CZX,23.39240074157715,113.29900360107422,AS,31.919701,119.778999,AS,1140.3
CKG,CZX,29.719200134277344,106.64199829101562,AS,31.919701,119.778999,AS,1279.58
CSX,CZX,28.1891994476,113.220001221,AS,31.919701,119.778999,AS,755.44
CTU,CZX,30.578500747680664,103.9469985961914,AS,31.919701,119.778999,AS,1514.03
DLC,CZX,38.9656982421875,121.53900146484376,AS,31.919701,119.778999,AS,797.86
DYG,CZX,29.1028,110.443001,AS,31.919701,119.778999,AS,948.58
FOC,CZX,25.93510055541992,119.66300201416016,AS,31.919701,119.778999,AS,663.4
HRB,CZX,45.6234016418457,126.25,AS,31.919701,119.778999,AS,1620.48
KMG,CZX,25.1019444,102.9291667,AS,31.919701,119.778999,AS,1811.41
KWL,CZX,25.21809959411621,110.03900146484376,AS,31.919701,119.778999,AS,1207.2
PEK,CZX,40.0801010131836,116.58499908447266,AS,31.919701,119.778999,AS,949.97
SHE,CZX,41.63980102539063,123.48300170898438,AS,31.919701,119.778999,AS,1127.9
SZX,CZX,22.639299392700195,113.81099700927734,AS,31.919701,119.778999,AS,1185.42
TYN,CZX,37.74689865112305,112.62799835205078,AS,31.919701,119.778999,AS,919.07
XIY,CZX,34.447102,108.751999,AS,31.919701,119.778999,AS,1065.25
XMN,CZX,24.54400062561035,118.12799835205078,AS,31.919701,119.778999,AS,833.27
ZUH,CZX,22.006399,113.375999,AS,31.919701,119.778999,AS,1268.4
NAY,CZX,39.78279876708984,116.38800048828124,AS,31.919701,119.778999,AS,924.47
CAN,DAX,23.39240074157715,113.29900360107422,AS,31.1302,107.4295,AS,1035.37
KMG,DAX,25.1019444,102.9291667,AS,31.1302,107.4295,AS,800.92
PEK,DAX,40.0801010131836,116.58499908447266,AS,31.1302,107.4295,AS,1292.38
PVG,DAX,31.143400192260746,121.80500030517578,AS,31.1302,107.4295,AS,1369.99
SZX,DAX,22.639299392700195,113.81099700927734,AS,31.1302,107.4295,AS,1133.91
CAN,HYN,23.39240074157715,113.29900360107422,AS,28.56220054626465,121.4290008544922,AS,994.91
CKG,HYN,29.719200134277344,106.64199829101562,AS,28.56220054626465,121.4290008544922,AS,1443.58
CSX,HYN,28.1891994476,113.220001221,AS,28.56220054626465,121.4290008544922,AS,805.54
PEK,HYN,40.0801010131836,116.58499908447266,AS,28.56220054626465,121.4290008544922,AS,1352.61
SZX,HYN,22.639299392700195,113.81099700927734,AS,28.56220054626465,121.4290008544922,AS,1007.53
WUH,HYN,30.7838,114.208,AS,28.56220054626465,121.4290008544922,AS,740.92
ZUH,HYN,22.006399,113.375999,AS,28.56220054626465,121.4290008544922,AS,1088.05
CAN,JDZ,23.39240074157715,113.29900360107422,AS,29.3386001587,117.176002502,AS,763.88
CTU,JDZ,30.578500747680664,103.9469985961914,AS,29.3386001587,117.176002502,AS,1283.57
FOC,JDZ,25.93510055541992,119.66300201416016,AS,29.3386001587,117.176002502,AS,449.95
PEK,JDZ,40.0801010131836,116.58499908447266,AS,29.3386001587,117.176002502,AS,1192.84
SZX,JDZ,22.639299392700195,113.81099700927734,AS,29.3386001587,117.176002502,AS,814.96
XIY,JDZ,34.447102,108.751999,AS,29.3386001587,117.176002502,AS,977.11
XMN,JDZ,24.54400062561035,118.12799835205078,AS,29.3386001587,117.176002502,AS,539.59
SHA,JDZ,31.197900772094727,121.33599853515624,AS,29.3386001587,117.176002502,AS,450.2
CAN,JZH,23.39240074157715,113.29900360107422,AS,32.8533333333,103.682222222,AS,1409.9
CKG,JZH,29.719200134277344,106.64199829101562,AS,32.8533333333,103.682222222,AS,447.36
CTU,JZH,30.578500747680664,103.9469985961914,AS,32.8533333333,103.682222222,AS,253.48
PVG,JZH,31.143400192260746,121.80500030517578,AS,32.8533333333,103.682222222,AS,1720.83
XIY,JZH,34.447102,108.751999,AS,32.8533333333,103.682222222,AS,502.33
CAN,WXN,23.39240074157715,113.29900360107422,AS,30.8017,108.433,AS,951.99
CTU,WXN,30.578500747680664,103.9469985961914,AS,30.8017,108.433,AS,430.49
KMG,WXN,25.1019444,102.9291667,AS,30.8017,108.433,AS,831.75
PEK,WXN,40.0801010131836,116.58499908447266,AS,30.8017,108.433,AS,1266.59
PVG,WXN,31.143400192260746,121.80500030517578,AS,30.8017,108.433,AS,1277.24
SZX,WXN,22.639299392700195,113.81099700927734,AS,30.8017,108.433,AS,1050.42
XIY,WXN,34.447102,108.751999,AS,30.8017,108.433,AS,405.37
XMN,WXN,24.54400062561035,118.12799835205078,AS,30.8017,108.433,AS,1180.51
CAN,YBP,23.39240074157715,113.29900360107422,AS,28.8005555556,104.545,AS,1060.48
KMG,YBP,25.1019444,102.9291667,AS,28.8005555556,104.545,AS,440.09
PEK,YBP,40.0801010131836,116.58499908447266,AS,28.8005555556,104.545,AS,1667.05
PVG,YBP,31.143400192260746,121.80500030517578,AS,28.8005555556,104.545,AS,1684.15
SYX,YBP,18.30290031433105,109.41200256347656,AS,28.8005555556,104.545,AS,1263.96
SZX,YBP,22.639299392700195,113.81099700927734,AS,28.8005555556,104.545,AS,1152.74
XIY,YBP,34.447102,108.751999,AS,28.8005555556,104.545,AS,742.3
CAN,ACX,23.39240074157715,113.29900360107422,AS,25.0863888889,104.959444444,AS,867.35
CKG,ACX,29.719200134277344,106.64199829101562,AS,25.0863888889,104.959444444,AS,539.63
KWE,ACX,26.53849983215332,106.8010025024414,AS,25.0863888889,104.959444444,AS,244.9
PVG,ACX,31.143400192260746,121.80500030517578,AS,25.0863888889,104.959444444,AS,1783.57
NAY,ACX,39.78279876708984,116.38800048828124,AS,25.0863888889,104.959444444,AS,1948.39
CAN,AVA,23.39240074157715,113.29900360107422,AS,26.2605555556,105.873333333,AS,814.93
CKG,AVA,29.719200134277344,106.64199829101562,AS,26.2605555556,105.873333333,AS,390.67
NAY,AVA,39.78279876708984,116.38800048828124,AS,26.2605555556,105.873333333,AS,1789.75
CAN,BFJ,23.39240074157715,113.29900360107422,AS,27.267066,105.472097,AS,897.0
CKG,BFJ,29.719200134277344,106.64199829101562,AS,27.267066,105.472097,AS,294.91
KMG,BFJ,25.1019444,102.9291667,AS,27.267066,105.472097,AS,349.48
KWE,BFJ,26.53849983215332,106.8010025024414,AS,27.267066,105.472097,AS,154.74
SZX,BFJ,22.639299392700195,113.81099700927734,AS,27.267066,105.472097,AS,985.45
SHA,BFJ,31.197900772094727,121.33599853515624,AS,27.267066,105.472097,AS,1600.95
NAY,BFJ,39.78279876708984,116.38800048828124,AS,27.267066,105.472097,AS,1716.07
